w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-24.66+0.12j)	 (5.24342e-05+0j)	 (5.24342e-05+0j)	 (0.000232819+0j)	 (0.000232819+0j)
 (-24.63+0.12j)	 (5.2555e-05+0j)	 (5.2555e-05+0j)	 (0.000234395+0j)	 (0.000234395+0j)
 (-24.6+0.12j)	 (5.26762e-05+0j)	 (5.26762e-05+0j)	 (0.000235975+0j)	 (0.000235975+0j)
 (-24.57+0.12j)	 (5.27978e-05+0j)	 (5.27978e-05+0j)	 (0.000237559+0j)	 (0.000237559+0j)
 (-24.54+0.12j)	 (5.29198e-05+0j)	 (5.29198e-05+0j)	 (0.000239147+0j)	 (0.000239147+0j)
 (-24.51+0.12j)	 (5.30423e-05+0j)	 (5.30423e-05+0j)	 (0.000240738+0j)	 (0.000240738+0j)
 (-24.48+0.12j)	 (5.31652e-05+0j)	 (5.31652e-05+0j)	 (0.000242333+0j)	 (0.000242333+0j)
 (-24.45+0.12j)	 (5.32886e-05+0j)	 (5.32886e-05+0j)	 (0.000243932+0j)	 (0.000243932+0j)
 (-24.42+0.12j)	 (5.34124e-05+0j)	 (5.34124e-05+0j)	 (0.000245534+0j)	 (0.000245534+0j)
 (-24.39+0.12j)	 (5.35366e-05+0j)	 (5.35366e-05+0j)	 (0.00024714+0j)	 (0.00024714+0j)
 (-24.36+0.12j)	 (5.36613e-05+0j)	 (5.36613e-05+0j)	 (0.00024875+0j)	 (0.00024875+0j)
 (-24.33+0.12j)	 (5.37864e-05+0j)	 (5.37864e-05+0j)	 (0.000250364+0j)	 (0.000250364+0j)
 (-24.3+0.12j)	 (5.39119e-05+0j)	 (5.39119e-05+0j)	 (0.000251981+0j)	 (0.000251981+0j)
 (-24.27+0.12j)	 (5.4038e-05+0j)	 (5.4038e-05+0j)	 (0.000253602+0j)	 (0.000253602+0j)
 (-24.24+0.12j)	 (5.41644e-05+0j)	 (5.41644e-05+0j)	 (0.000255227+0j)	 (0.000255227+0j)
 (-24.21+0.12j)	 (5.42914e-05+0j)	 (5.42914e-05+0j)	 (0.000256856+0j)	 (0.000256856+0j)
 (-24.18+0.12j)	 (5.44187e-05+0j)	 (5.44187e-05+0j)	 (0.000258489+0j)	 (0.000258489+0j)
 (-24.15+0.12j)	 (5.45466e-05+0j)	 (5.45466e-05+0j)	 (0.000260125+0j)	 (0.000260125+0j)
 (-24.12+0.12j)	 (5.46749e-05+0j)	 (5.46749e-05+0j)	 (0.000261765+0j)	 (0.000261765+0j)
 (-24.09+0.12j)	 (5.48036e-05+0j)	 (5.48036e-05+0j)	 (0.000263409+0j)	 (0.000263409+0j)
 (-24.06+0.12j)	 (5.49328e-05+0j)	 (5.49328e-05+0j)	 (0.000265057+0j)	 (0.000265057+0j)
 (-24.03+0.12j)	 (5.50625e-05+0j)	 (5.50625e-05+0j)	 (0.000266709+0j)	 (0.000266709+0j)
 (-24+0.12j)	 (5.51927e-05+0j)	 (5.51927e-05+0j)	 (0.000268365+0j)	 (0.000268365+0j)
 (-23.97+0.12j)	 (5.53233e-05+0j)	 (5.53233e-05+0j)	 (0.000270025+0j)	 (0.000270025+0j)
 (-23.94+0.12j)	 (5.54544e-05+0j)	 (5.54544e-05+0j)	 (0.000271688+0j)	 (0.000271688+0j)
 (-23.91+0.12j)	 (5.5586e-05+0j)	 (5.5586e-05+0j)	 (0.000273356+0j)	 (0.000273356+0j)
 (-23.88+0.12j)	 (5.57181e-05+0j)	 (5.57181e-05+0j)	 (0.000275027+0j)	 (0.000275027+0j)
 (-23.85+0.12j)	 (5.58506e-05+0j)	 (5.58506e-05+0j)	 (0.000276703+0j)	 (0.000276703+0j)
 (-23.82+0.12j)	 (5.59837e-05+0j)	 (5.59837e-05+0j)	 (0.000278382+0j)	 (0.000278382+0j)
 (-23.79+0.12j)	 (5.61172e-05+0j)	 (5.61172e-05+0j)	 (0.000280066+0j)	 (0.000280066+0j)
