w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-26.8+0.1j)	 (4.51308e-05+0j)	 (4.51308e-05+0j)	 (0.000128892+0j)	 (0.000128892+0j)
 (-26.775+0.1j)	 (4.52166e-05+0j)	 (4.52166e-05+0j)	 (0.000130022+0j)	 (0.000130022+0j)
 (-26.75+0.1j)	 (4.53027e-05+0j)	 (4.53027e-05+0j)	 (0.000131155+0j)	 (0.000131155+0j)
 (-26.725+0.1j)	 (4.5389e-05+0j)	 (4.5389e-05+0j)	 (0.000132289+0j)	 (0.000132289+0j)
 (-26.7+0.1j)	 (4.54756e-05+0j)	 (4.54756e-05+0j)	 (0.000133426+0j)	 (0.000133426+0j)
 (-26.675+0.1j)	 (4.55624e-05+0j)	 (4.55624e-05+0j)	 (0.000134565+0j)	 (0.000134565+0j)
 (-26.65+0.1j)	 (4.56495e-05+0j)	 (4.56495e-05+0j)	 (0.000135706+0j)	 (0.000135706+0j)
 (-26.625+0.1j)	 (4.57368e-05+0j)	 (4.57368e-05+0j)	 (0.00013685+0j)	 (0.00013685+0j)
 (-26.6+0.1j)	 (4.58244e-05+0j)	 (4.58244e-05+0j)	 (0.000137995+0j)	 (0.000137995+0j)
 (-26.575+0.1j)	 (4.59122e-05+0j)	 (4.59122e-05+0j)	 (0.000139143+0j)	 (0.000139143+0j)
 (-26.55+0.1j)	 (4.60003e-05+0j)	 (4.60003e-05+0j)	 (0.000140293+0j)	 (0.000140293+0j)
 (-26.525+0.1j)	 (4.60886e-05+0j)	 (4.60886e-05+0j)	 (0.000141446+0j)	 (0.000141446+0j)
 (-26.5+0.1j)	 (4.61772e-05+0j)	 (4.61772e-05+0j)	 (0.0001426+0j)	 (0.0001426+0j)
 (-26.475+0.1j)	 (4.62661e-05+0j)	 (4.62661e-05+0j)	 (0.000143757+0j)	 (0.000143757+0j)
 (-26.45+0.1j)	 (4.63552e-05+0j)	 (4.63552e-05+0j)	 (0.000144915+0j)	 (0.000144915+0j)
 (-26.425+0.1j)	 (4.64446e-05+0j)	 (4.64446e-05+0j)	 (0.000146077+0j)	 (0.000146077+0j)
 (-26.4+0.1j)	 (4.65342e-05+0j)	 (4.65342e-05+0j)	 (0.00014724+0j)	 (0.00014724+0j)
 (-26.375+0.1j)	 (4.66241e-05+0j)	 (4.66241e-05+0j)	 (0.000148406+0j)	 (0.000148406+0j)
 (-26.35+0.1j)	 (4.67142e-05+0j)	 (4.67142e-05+0j)	 (0.000149573+0j)	 (0.000149573+0j)
 (-26.325+0.1j)	 (4.68047e-05+0j)	 (4.68047e-05+0j)	 (0.000150744+0j)	 (0.000150744+0j)
 (-26.3+0.1j)	 (4.68953e-05+0j)	 (4.68953e-05+0j)	 (0.000151916+0j)	 (0.000151916+0j)
 (-26.275+0.1j)	 (4.69863e-05+0j)	 (4.69863e-05+0j)	 (0.000153091+0j)	 (0.000153091+0j)
 (-26.25+0.1j)	 (4.70775e-05+0j)	 (4.70775e-05+0j)	 (0.000154267+0j)	 (0.000154267+0j)
 (-26.225+0.1j)	 (4.7169e-05+0j)	 (4.7169e-05+0j)	 (0.000155447+0j)	 (0.000155447+0j)
 (-26.2+0.1j)	 (4.72607e-05+0j)	 (4.72607e-05+0j)	 (0.000156628+0j)	 (0.000156628+0j)
 (-26.175+0.1j)	 (4.73527e-05+0j)	 (4.73527e-05+0j)	 (0.000157812+0j)	 (0.000157812+0j)
 (-26.15+0.1j)	 (4.7445e-05+0j)	 (4.7445e-05+0j)	 (0.000158998+0j)	 (0.000158998+0j)
 (-26.125+0.1j)	 (4.75376e-05+0j)	 (4.75376e-05+0j)	 (0.000160187+0j)	 (0.000160187+0j)
 (-26.1+0.1j)	 (4.76304e-05+0j)	 (4.76304e-05+0j)	 (0.000161377+0j)	 (0.000161377+0j)
 (-26.075+0.1j)	 (4.77235e-05+0j)	 (4.77235e-05+0j)	 (0.00016257+0j)	 (0.00016257+0j)
 (-26.05+0.1j)	 (4.78169e-05+0j)	 (4.78169e-05+0j)	 (0.000163766+0j)	 (0.000163766+0j)
 (-26.025+0.1j)	 (4.79106e-05+0j)	 (4.79106e-05+0j)	 (0.000164964+0j)	 (0.000164964+0j)
 (-26+0.1j)	 (4.80045e-05+0j)	 (4.80045e-05+0j)	 (0.000166164+0j)	 (0.000166164+0j)
 (-25.975+0.1j)	 (4.80987e-05+0j)	 (4.80987e-05+0j)	 (0.000167366+0j)	 (0.000167366+0j)
